date,open,high,low,close,volume,dividend,split
2017-05-29,526.989990234375,527.780029296875,526.3699951171875,527.72998046875,35196700,0,1
2017-05-30,525.5499877929688,527.3699951171875,524.1199951171875,525.7100219726562,73178100,0,1
2017-05-31,525.5999755859375,527.6199951171875,524.0700073242188,524.0700073242188,115300600,0,1
2017-06-01,524.1099853515625,527.9600219726562,523.4600219726562,527.030029296875,90157300,0,1
2017-06-02,529.6199951171875,531.6099853515625,525.9199829101562,526.739990234375,93145000,0,1
2017-06-05,526.4299926757812,526.6500244140625,523.7899780273438,524.4400024414062,50127100,0,1
2017-06-06,523.0599975585938,523.530029296875,520.969970703125,521.7100219726562,72744300,0,1
2017-06-07,521.7100219726562,527.3800048828125,520.5900268554688,523.0999755859375,78064100,0,1
2017-06-08,523.5700073242188,525.8900146484375,523.219970703125,523.5499877929688,81393000,0,1
2017-06-09,524.5599975585938,527.8200073242188,523.489990234375,527.2999877929688,82909100,0,1
2017-06-12,525.2100219726562,525.4000244140625,521.4299926757812,521.8900146484375,81111200,0,1
2017-06-13,523.3800048828125,524.3800048828125,522.2000122070312,523.3900146484375,69378300,0,1
2017-06-14,524.8400268554688,528.0599975585938,521.7100219726562,521.7100219726562,104974600,0,1
2017-06-15,521.0700073242188,521.1699829101562,515.8400268554688,518.75,116949800,0,1
2017-06-16,520.2000122070312,522.0,518.280029296875,520.6699829101562,163019900,0,1
2017-06-19,524.6500244140625,527.4199829101562,524.5900268554688,525.8699951171875,93655400,0,1
2017-06-20,528.0499877929688,528.5399780273438,520.8800048828125,520.8800048828125,90467100,0,1
2017-06-21,519.5999755859375,520.9400024414062,515.3300170898438,520.47998046875,90644200,0,1
2017-06-22,519.2000122070312,519.4199829101562,516.239990234375,519.3900146484375,91882700,0,1
2017-06-23,518.3200073242188,519.6199951171875,516.0999755859375,519.5,98274300,0,1
2017-06-26,521.760009765625,524.1699829101562,520.5900268554688,520.6199951171875,78243700,0,1
2017-06-27,520.3499755859375,521.5,516.9299926757812,518.72998046875,100124000,0,1
2017-06-28,515.0,518.2100219726562,512.0999755859375,516.3900146484375,179424100,0,1
2017-06-29,518.5,519.3300170898438,507.5199890136719,508.5299987792969,133065600,0,1
2017-06-30,508.7200012207031,512.3400268554688,506.9100036621094,507.1499938964844,106757800,0,1
2017-07-03,509.5400085449219,513.77001953125,509.5400085449219,513.1199951171875,82229400,0,1
2017-07-04,511.05999755859375,513.7000122070312,510.42999267578125,511.7300109863281,61284900,0,1
2017-07-05,511.94000244140625,512.739990234375,510.1099853515625,511.3500061035156,77053200,0,1
2017-07-06,511.5799865722656,511.8399963378906,506.2699890136719,509.94000244140625,94257500,0,1
2017-07-07,509.5199890136719,509.9200134277344,508.05999755859375,509.9200134277344,80367600,0,1
2017-07-10,512.2000122070312,513.0599975585938,510.79998779296875,512.0499877929688,62345800,0,1
2017-07-11,512.75,513.5900268554688,510.3500061035156,510.989990234375,69829000,0,1
2017-07-12,512.3800048828125,518.3200073242188,512.0800170898438,516.5900268554688,84684400,0,1
2017-07-13,517.8800048828125,519.739990234375,516.8400268554688,519.1099853515625,80847900,0,1
2017-07-14,519.4500122070312,521.260009765625,518.4400024414062,521.0700073242188,66529500,0,1
2017-07-17,522.7999877929688,523.3300170898438,520.719970703125,521.5,60424400,0,1
2017-07-18,520.7999877929688,521.8900146484375,517.3300170898438,518.1699829101562,80161900,0,1
2017-07-19,522.4400024414062,524.4199829101562,520.4400024414062,524.25,75246600,0,1
2017-07-20,526.6699829101562,529.8300170898438,524.7100219726562,526.2899780273438,96065600,0,1
2017-07-21,525.5800170898438,527.1599731445312,521.0,522.219970703125,107167800,0,1
2017-07-24,522.5999755859375,523.1400146484375,519.3200073242188,521.6500244140625,89969700,0,1
2017-07-25,522.1400146484375,526.5599975585938,522.1400146484375,524.6900024414062,95986700,0,1
2017-07-26,525.3300170898438,528.3099975585938,524.6500244140625,527.719970703125,95121700,0,1
2017-07-27,526.7999877929688,530.6599731445312,526.3499755859375,530.3499755859375,95836400,0,1
2017-07-28,527.6400146484375,527.6400146484375,524.1599731445312,525.530029296875,94908900,0,1
2017-07-31,525.5900268554688,527.8499755859375,525.02001953125,525.4400024414062,83170400,0,1
2017-08-01,528.75,529.0999755859375,524.9299926757812,527.47998046875,77849600,0,1
2017-08-02,528.6799926757812,528.6799926757812,524.239990234375,525.2999877929688,88990400,0,1
2017-08-03,523.5999755859375,526.5399780273438,521.8400268554688,525.5700073242188,76540900,0,1
2017-08-04,523.77001953125,529.8900146484375,523.4500122070312,529.0900268554688,76854100,0,1
2017-08-07,530.0599975585938,531.4099731445312,529.3099975585938,531.4099731445312,65443600,0,1
2017-08-08,531.6500244140625,533.1799926757812,530.3200073242188,532.6799926757812,72398400,0,1
2017-08-09,530.510009765625,531.1099853515625,527.3200073242188,528.2100219726562,92867800,0,1
2017-08-10,527.2100219726562,527.4099731445312,522.5700073242188,523.6300048828125,114159500,0,1
2017-08-11,520.0499877929688,520.0499877929688,516.1099853515625,516.969970703125,100666500,0,1
2017-08-14,519.9299926757812,522.010009765625,518.8200073242188,521.0999755859375,58976100,0,1
2017-08-15,522.469970703125,523.3800048828125,521.010009765625,522.6699829101562,53647000,0,1
2017-08-16,524.3300170898438,526.8099975585938,524.0800170898438,525.8900146484375,64931200,0,1
2017-08-17,524.9099731445312,526.0900268554688,523.1400146484375,523.7100219726562,68657700,0,1
2017-08-18,519.8300170898438,519.8599853515625,517.2999877929688,519.6400146484375,80755400,0,1
2017-08-21,518.0700073242188,519.22998046875,515.4600219726562,516.7100219726562,64894800,0,1
2017-08-22,518.969970703125,521.9199829101562,518.969970703125,521.8699951171875,57810700,0,1
2017-08-23,521.3200073242188,522.719970703125,518.3099975585938,519.3599853515625,59376900,0,1
2017-08-24,520.3900146484375,520.9500122070312,519.0999755859375,519.0999755859375,56040200,0,1
2017-08-25,518.719970703125,520.02001953125,517.3699951171875,517.4199829101562,68905300,0,1
2017-08-28,515.1300048828125,516.6300048828125,512.6799926757812,514.760009765625,48177200,0,1
2017-08-29,510.1199951171875,510.57000732421875,505.9200134277344,510.0299987792969,89804900,0,1
2017-08-30,513.3400268554688,514.02001953125,511.2900085449219,513.010009765625,61884000,0,1
2017-08-31,515.5499877929688,517.3800048828125,514.2999877929688,516.0399780273438,86130000,0,1
2017-09-01,518.1599731445312,519.02001953125,517.1099853515625,518.1799926757812,62715500,0,1
2017-09-04,515.010009765625,517.8099975585938,515.010009765625,516.27001953125,47836800,0,1
2017-09-05,517.3900146484375,518.9000244140625,514.77001953125,515.4600219726562,68417700,0,1
2017-09-06,513.9000244140625,517.1199951171875,512.8200073242188,516.469970703125,70558800,0,1
2017-09-07,517.77001953125,520.0399780273438,515.9400024414062,518.8300170898438,75690100,0,1
2017-09-08,517.010009765625,519.510009765625,516.8200073242188,518.8200073242188,70863800,0,1
2017-09-11,521.5999755859375,524.030029296875,521.5999755859375,523.9600219726562,72439300,0,1
2017-09-12,525.9199829101562,527.3800048828125,525.1799926757812,526.5800170898438,81333000,0,1
2017-09-13,525.739990234375,529.760009765625,525.739990234375,528.6900024414062,74339000,0,1
2017-09-14,527.8599853515625,530.1300048828125,527.6900024414062,529.3400268554688,84424700,0,1
2017-09-15,528.3300170898438,529.0,526.1099853515625,526.780029296875,147192000,0,1
2017-09-18,529.1099853515625,530.0499877929688,528.2000122070312,529.3099975585938,57861500,0,1
2017-09-19,528.3800048828125,529.3200073242188,528.030029296875,528.6599731445312,63873200,0,1
2017-09-20,528.3499755859375,529.239990234375,527.8800048828125,528.6599731445312,62252500,0,1
2017-09-21,530.010009765625,530.75,528.0900268554688,528.469970703125,93102800,0,1
2017-09-22,527.030029296875,529.280029296875,526.8499755859375,528.030029296875,81457200,0,1
2017-09-25,527.1699829101562,529.75,526.8900146484375,527.780029296875,70998100,0,1
2017-09-26,527.1599731445312,529.6500244140625,527.1300048828125,528.5,73973900,0,1
2017-09-27,529.5399780273438,531.8800048828125,529.3900146484375,531.0900268554688,90749400,0,1
2017-09-28,531.9099731445312,533.3900146484375,531.3699951171875,533.3900146484375,77313800,0,1
2017-09-29,534.3900146484375,537.0599975585938,534.25,537.0599975585938,89531100,0,1
2017-10-02,538.5700073242188,541.260009765625,537.7899780273438,541.0399780273438,73686300,0,1
2017-10-03,541.989990234375,542.25,540.8599853515625,542.25,61540000,0,1
2017-10-04,542.510009765625,542.510009765625,540.280029296875,541.6500244140625,80587500,0,1
2017-10-05,541.1099853515625,542.8800048828125,540.989990234375,542.8800048828125,80950800,0,1
2017-10-06,542.3800048828125,542.3800048828125,539.260009765625,539.9000244140625,82337000,0,1
2017-10-09,540.7000122070312,542.739990234375,540.3200073242188,541.1900024414062,57109500,0,1
2017-10-10,540.4400024414062,542.1699829101562,540.219970703125,541.1400146484375,64439400,0,1
2017-10-11,541.739990234375,541.7999877929688,539.72998046875,541.760009765625,75244400,0,1
2017-10-12,541.6900024414062,543.02001953125,541.1799926757812,542.8400268554688,62312300,0,1
2017-10-13,544.0,547.1500244140625,543.8499755859375,546.2100219726562,80162200,0,1
2017-10-16,547.4299926757812,547.7899780273438,546.6699829101562,546.6699829101562,60898000,0,1
2017-10-17,547.0499877929688,547.780029296875,546.1900024414062,546.6199951171875,62571900,0,1
2017-10-18,546.8099975585938,549.4500122070312,546.2000122070312,547.6799926757812,62008000,0,1
2017-10-19,545.8699951171875,546.5800170898438,541.6599731445312,544.5599975585938,88039700,0,1
2017-10-20,545.9500122070312,546.4500122070312,543.8200073242188,544.6300048828125,94878300,0,1
2017-10-23,545.2999877929688,547.3599853515625,543.75,545.9600219726562,72109900,0,1
2017-10-24,544.8499755859375,546.7100219726562,543.6699829101562,543.6699829101562,81653800,0,1
2017-10-25,543.280029296875,545.25,540.3699951171875,541.27001953125,79260700,0,1
2017-10-26,541.5900268554688,548.1900024414062,541.5900268554688,547.6699829101562,88329100,0,1
2017-10-27,549.3200073242188,551.2899780273438,548.0399780273438,549.4400024414062,98067700,0,1
2017-10-30,549.1599731445312,550.0599975585938,548.5,549.4600219726562,69657300,0,1
2017-10-31,550.3599853515625,553.9199829101562,550.1400146484375,553.3800048828125,72018300,0,1
2017-11-01,555.7100219726562,557.3499755859375,554.489990234375,554.489990234375,86901600,0,1
2017-11-02,554.52001953125,555.469970703125,551.1400146484375,553.8300170898438,89195400,0,1
2017-11-03,554.9600219726562,555.469970703125,553.3200073242188,555.1500244140625,97291400,0,1
2017-11-06,554.5,556.1699829101562,553.5499877929688,555.219970703125,87152600,0,1
2017-11-07,557.2899780273438,557.4299926757812,553.6400146484375,553.7999877929688,81476000,0,1
2017-11-08,555.1799926757812,555.8900146484375,553.6400146484375,554.77001953125,105570400,0,1
2017-11-09,554.5599975585938,555.6099853515625,550.0,550.3699951171875,136889000,0,1
2017-11-10,549.6599731445312,551.0999755859375,547.22998046875,547.3200073242188,102601500,0,1
2017-11-13,548.3499755859375,548.77001953125,543.0999755859375,545.4299926757812,87630900,0,1
2017-11-14,545.9400024414062,546.5999755859375,540.0599975585938,541.72998046875,108893500,0,1
2017-11-15,538.6500244140625,539.6599731445312,535.4400024414062,538.489990234375,118618800,0,1
2017-11-16,540.030029296875,540.489990234375,538.1799926757812,539.1900024414062,82280800,0,1
2017-11-17,539.719970703125,539.8699951171875,534.6199951171875,536.6199951171875,107676600,0,1
2017-11-20,535.6300048828125,540.9099731445312,535.52001953125,539.7100219726562,84002700,0,1
2017-11-21,539.5,543.2000122070312,538.75,541.8200073242188,94380500,0,1
2017-11-22,542.1599731445312,544.4299926757812,540.02001953125,540.02001953125,90004100,0,1
2017-11-23,538.5999755859375,542.3900146484375,537.760009765625,541.3499755859375,60967900,0,1
2017-11-24,541.6099853515625,543.530029296875,540.6300048828125,540.6300048828125,63701500,0,1
2017-11-27,539.8400268554688,542.9500122070312,538.0499877929688,538.0900268554688,73560000,0,1
2017-11-28,539.4000244140625,544.97998046875,539.0399780273438,543.5900268554688,88117100,0,1
2017-11-29,546.1300048828125,546.5999755859375,540.1799926757812,541.4199829101562,93476400,0,1
2017-11-30,541.1099853515625,545.02001953125,540.1099853515625,540.1099853515625,146095800,0,1
2017-12-01,540.9500122070312,541.4000244140625,535.2899780273438,535.5700073242188,105504300,0,1
2017-12-04,541.989990234375,543.5499877929688,539.8200073242188,541.5399780273438,94822000,0,1
2017-12-05,542.510009765625,543.8800048828125,540.1900024414062,543.0800170898438,91373700,0,1
2017-12-06,539.1500244140625,543.75,538.2999877929688,542.77001953125,84359700,0,1
2017-12-07,543.6500244140625,544.6699829101562,542.0800170898438,544.510009765625,113067600,0,1
2017-12-08,547.2999877929688,548.9000244140625,546.3599853515625,547.219970703125,109184800,0,1
2017-12-11,548.8099975585938,548.9199829101562,547.2000122070312,548.4099731445312,90420600,0,1
2017-12-12,550.0900268554688,552.8699951171875,548.9600219726562,552.8699951171875,112950800,0,1
2017-12-13,551.6500244140625,552.8499755859375,550.5599975585938,550.5599975585938,97610200,0,1
2017-12-14,550.1599731445312,550.5999755859375,547.469970703125,547.469970703125,85986200,0,1
2017-12-15,546.6099853515625,548.6699829101562,545.6500244140625,548.6699829101562,140605300,0,1
2017-12-18,551.5700073242188,553.6500244140625,551.1500244140625,553.2899780273438,79307000,0,1
2017-12-19,553.8400268554688,555.1199951171875,551.9099731445312,552.030029296875,66861000,0,1
2017-12-20,552.2100219726562,552.260009765625,545.1900024414062,547.3800048828125,73627200,0,1
2017-12-21,546.27001953125,549.719970703125,544.0800170898438,549.3900146484375,70545600,0,1
2017-12-22,548.3300170898438,549.1799926757812,546.8900146484375,548.47998046875,45269700,0,1
2017-12-27,548.510009765625,549.8599853515625,546.4400024414062,548.5999755859375,41838900,0,1
2017-12-28,548.3499755859375,548.9400024414062,546.469970703125,547.0599975585938,39861100,0,1
2017-12-29,546.2000122070312,547.719970703125,544.0399780273438,544.5800170898438,45533300,0,1
